gender,Age,abonoment_type,visit_per_week,avg_time_in_gym,drink_abo,fav_drink,name_personal_trainer,uses_sauna,weekend_ratio,num_classes_attended,ratio_cardio,ratio_strength,ratio_mind_body,total_minutes,berry_boost,black_currant,coconut_pineapple,lemon,orange,passion_fruit,sauna_session_impact
Female,37,Premium,5,135,False,,Chantal,True,0.4,1.0,0.0,1.0,0.0,1128,0,0,0,0,0,0,135
Female,22,Premium,1,96,True,coconut_pineapple,No one,True,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,747,0,0,1,0,0,0,96
Male,41,Premium,5,137,False,,Chantal,False,0.4,0.0,0.0,0.0,0.0,981,0,0,0,0,0,0,0
Female,39,Premium,2,39,False,,No one,False,0.5,0.0,0.0,0.0,0.0,1204,0,0,0,0,0,0,0
Male,14,Premium,3,180,True,black_currant,Mike,False,0.3333333333333333,0.0,0.0,0.0,0.0,965,0,1,0,0,0,0,0
Female,16,Standard,3,129,True,berry_boost,No one,False,0.6666666666666666,3.0,0.3333333333333333,0.0,0.6666666666666666,846,1,0,0,0,0,0,0
Male,31,Standard,2,85,True,"lemon, passion_fruit",Jeffrey,True,0.5,3.0,0.0,0.3333333333333333,0.6666666666666666,1077,0,0,0,1,0,1,85
Female,25,Standard,2,45,True,coconut_pineapple,Chantal,False,0.0,0.0,0.0,0.0,0.0,912,0,0,1,0,0,0,0
Male,31,Premium,2,130,True,"black_currant, orange",No one,True,0.5,3.0,0.6666666666666666,0.0,0.3333333333333333,961,0,1,0,0,1,0,130
Male,30,Standard,5,164,False,,Jeffrey,True,0.2,2.0,0.5,0.0,0.5,656,0,0,0,0,0,0,164
Female,47,Premium,3,167,True,orange,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,891,0,0,0,0,1,0,167
Female,29,Standard,5,170,False,,No one,False,0.4,0.0,0.0,0.0,0.0,1094,0,0,0,0,0,0,0
Female,43,Standard,1,120,True,"passion_fruit, berry_boost",Chantal,True,1.0,1.0,0.0,0.0,1.0,884,1,0,0,0,0,1,120
Male,23,Standard,1,96,False,,Mike,False,1.0,0.0,0.0,0.0,0.0,688,0,0,0,0,0,0,0
Male,27,Premium,2,159,True,coconut_pineapple,No one,True,0.0,1.0,0.0,0.0,0.0,989,0,0,1,0,0,0,159
Male,34,Premium,2,99,True,passion_fruit,Mike,False,0.0,0.0,0.0,0.0,0.0,1038,0,0,0,0,0,1,0
Male,12,Standard,2,118,True,"orange, lemon",Chantal,True,0.5,2.0,0.0,0.5,0.5,838,0,0,0,1,1,0,118
Male,37,Premium,1,172,False,,No one,True,1.0,1.0,1.0,0.0,0.0,790,0,0,0,0,0,0,172
Female,38,Standard,3,67,True,"lemon, berry_boost",No one,True,0.0,1.0,1.0,0.0,0.0,1001,1,0,0,1,0,0,67
Female,30,Standard,1,180,False,,Hanna,False,1.0,0.0,0.0,0.0,0.0,848,0,0,0,0,0,0,0
Female,25,Standard,2,90,False,,Jeffrey,True,0.0,2.0,1.0,0.0,0.0,839,0,0,0,0,0,0,90
Male,49,Standard,2,126,False,,Hanna,True,0.5,0.0,0.0,0.0,0.0,1120,0,0,0,0,0,0,126
Female,35,Premium,1,156,True,black_currant,No one,False,0.0,0.0,0.0,0.0,0.0,732,0,1,0,0,0,0,0
Female,41,Standard,2,120,True,"orange, berry_boost",Jeffrey,True,0.5,2.0,0.5,0.0,0.5,846,1,0,0,0,1,0,120
Male,33,Premium,3,77,True,"orange, lemon",No one,True,0.0,0.0,0.0,0.0,0.0,554,0,0,0,1,1,0,77
Female,27,Premium,2,130,True,"passion_fruit, black_currant",No one,False,0.0,0.0,0.0,0.0,0.0,1042,0,1,0,0,0,1,0
Female,18,Standard,3,143,True,passion_fruit,No one,True,0.0,3.0,0.3333333333333333,0.0,0.6666666666666666,1123,0,0,0,0,0,1,143
Male,18,Premium,4,144,True,black_currant,No one,False,0.5,1.0,1.0,0.0,0.0,1148,0,1,0,0,0,0,0
Female,30,Premium,4,102,False,,Jeffrey,False,0.5,3.0,0.0,0.3333333333333333,0.6666666666666666,867,0,0,0,0,0,0,0
Female,39,Standard,4,73,True,"lemon, black_currant",Jeffrey,False,0.5,2.0,1.0,0.0,0.0,981,0,1,0,1,0,0,0
Female,30,Standard,3,117,True,orange,Jeffrey,False,0.6666666666666666,2.0,0.5,0.0,0.5,1116,0,0,0,0,1,0,0
Female,25,Premium,4,105,False,,Chantal,True,0.25,1.0,1.0,0.0,0.0,1094,0,0,0,0,0,0,105
Female,16,Standard,1,155,False,,Mike,False,0.0,3.0,0.0,0.0,1.0,1202,0,0,0,0,0,0,0
Male,30,Standard,3,66,False,,Chantal,True,0.3333333333333333,1.0,0.0,0.0,1.0,895,0,0,0,0,0,0,66
Female,41,Premium,1,138,True,berry_boost,Hanna,False,0.0,0.0,0.0,0.0,0.0,981,1,0,0,0,0,0,0
Female,38,Standard,3,80,True,"orange, black_currant",Jeffrey,True,0.3333333333333333,1.0,0.0,0.0,1.0,697,0,1,0,0,1,0,80
Male,46,Standard,3,72,False,,Jeffrey,False,0.3333333333333333,0.0,0.0,0.0,0.0,1108,0,0,0,0,0,0,0
Female,28,Premium,4,95,False,,Jeffrey,False,0.25,0.0,0.0,0.0,0.0,562,0,0,0,0,0,0,0
Male,15,Premium,2,175,True,"black_currant, orange",No one,True,0.0,2.0,0.0,0.5,0.5,1147,0,1,0,0,1,0,175
Male,25,Premium,2,176,True,lemon,No one,True,0.0,0.0,0.0,0.0,0.0,655,0,0,0,1,0,0,176
Female,18,Standard,2,164,False,,No one,False,0.0,0.0,0.0,0.0,0.0,1095,0,0,0,0,0,0,0
Female,38,Premium,4,107,False,,Hanna,True,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,1254,0,0,0,0,0,0,107
Female,22,Standard,4,75,True,orange,No one,True,0.25,0.0,0.0,0.0,0.0,873,0,0,0,0,1,0,75
Female,44,Premium,3,43,True,berry_boost,Jeffrey,True,0.3333333333333333,0.0,0.0,0.0,0.0,1067,1,0,0,0,0,0,43
Male,14,Premium,5,103,False,,Mike,True,0.4,2.0,0.5,0.0,0.5,505,0,0,0,0,0,0,103
Female,41,Premium,3,103,False,,Chantal,True,0.6666666666666666,0.0,0.0,0.0,0.0,596,0,0,0,0,0,0,103
Male,34,Premium,2,55,False,,Jeffrey,False,0.5,1.0,0.0,0.0,0.0,819,0,0,0,0,0,0,0
Male,26,Premium,1,84,True,"black_currant, orange",Chantal,True,0.0,1.0,0.0,0.0,1.0,765,0,1,0,0,1,0,84
Female,48,Standard,1,75,True,lemon,Chantal,True,0.0,0.0,0.0,0.0,0.0,642,0,0,0,1,0,0,75
Male,45,Standard,1,71,True,"orange, lemon",No one,True,0.0,2.0,0.5,0.0,0.0,571,0,0,0,1,1,0,71
Male,20,Standard,4,129,False,,Mike,False,0.25,2.0,1.0,0.0,0.0,586,0,0,0,0,0,0,0
Male,33,Standard,3,92,True,orange,Jeffrey,False,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1019,0,0,0,0,1,0,0
Male,23,Standard,2,106,False,,Jeffrey,True,0.5,0.0,0.0,0.0,0.0,716,0,0,0,0,0,0,106
Male,23,Standard,2,140,True,orange,Mike,True,0.0,2.0,0.0,1.0,0.0,1057,0,0,0,0,1,0,140
Female,22,Premium,1,54,True,berry_boost,No one,False,0.0,0.0,0.0,0.0,0.0,583,1,0,0,0,0,0,0
Female,43,Standard,3,39,False,,Mike,True,0.0,0.0,0.0,0.0,0.0,716,0,0,0,0,0,0,39
Male,14,Premium,2,141,True,berry_boost,Chantal,True,0.5,0.0,0.0,0.0,0.0,743,1,0,0,0,0,0,141
Male,24,Premium,2,177,False,,No one,True,0.5,3.0,0.6666666666666666,0.0,0.0,706,0,0,0,0,0,0,177
Female,45,Standard,1,154,True,berry_boost,No one,False,1.0,0.0,0.0,0.0,0.0,1240,1,0,0,0,0,0,0
Male,19,Premium,2,126,True,passion_fruit,No one,False,0.0,1.0,0.0,0.0,0.0,770,0,0,0,0,0,1,0
Female,26,Premium,3,139,True,"black_currant, coconut_pineapple",Mike,True,0.0,2.0,0.0,0.5,0.5,1121,0,1,1,0,0,0,139
Male,28,Standard,2,74,True,"passion_fruit, orange",No one,False,0.0,0.0,0.0,0.0,0.0,852,0,0,0,0,1,1,0
Male,45,Standard,1,95,False,,No one,False,0.0,1.0,0.0,0.0,1.0,1087,0,0,0,0,0,0,0
Male,49,Standard,3,53,True,"orange, coconut_pineapple",Mike,True,0.3333333333333333,1.0,0.0,0.0,1.0,1030,0,0,1,0,1,0,53
Female,26,Standard,2,153,False,,Chantal,True,0.5,3.0,0.0,0.3333333333333333,0.3333333333333333,944,0,0,0,0,0,0,153
Male,43,Premium,5,180,False,,Mike,False,0.2,0.0,0.0,0.0,0.0,1072,0,0,0,0,0,0,0
Male,33,Premium,2,139,True,berry_boost,Mike,False,0.5,0.0,0.0,0.0,0.0,762,1,0,0,0,0,0,0
Female,28,Standard,3,60,False,,Chantal,False,0.3333333333333333,0.0,0.0,0.0,0.0,595,0,0,0,0,0,0,0
Female,49,Premium,1,155,False,,Jeffrey,False,0.0,1.0,1.0,0.0,0.0,486,0,0,0,0,0,0,0
Male,16,Standard,2,69,False,,No one,True,0.0,0.0,0.0,0.0,0.0,703,0,0,0,0,0,0,69
Female,39,Standard,2,145,True,black_currant,No one,False,0.0,2.0,0.0,0.5,0.5,914,0,1,0,0,0,0,0
Female,12,Standard,3,113,True,"passion_fruit, orange",No one,True,0.3333333333333333,1.0,0.0,1.0,0.0,710,0,0,0,0,1,1,113
Male,40,Standard,3,54,True,"passion_fruit, lemon",No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,521,0,0,0,1,0,1,54
Male,44,Premium,1,67,True,coconut_pineapple,Jeffrey,False,1.0,0.0,0.0,0.0,0.0,934,0,0,1,0,0,0,0
Female,12,Premium,2,129,False,,No one,False,1.0,0.0,0.0,0.0,0.0,485,0,0,0,0,0,0,0
Male,43,Premium,4,63,True,orange,Jeffrey,True,0.25,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,638,0,0,0,0,1,0,63
Female,29,Premium,3,40,True,berry_boost,No one,False,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1243,1,0,0,0,0,0,0
Male,19,Standard,3,60,True,"coconut_pineapple, lemon",No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,874,0,0,1,1,0,0,60
Male,19,Premium,2,63,False,,No one,False,0.5,3.0,0.6666666666666666,0.0,0.3333333333333333,1162,0,0,0,0,0,0,0
Male,13,Premium,1,30,True,lemon,No one,False,0.0,0.0,0.0,0.0,0.0,970,0,0,0,1,0,0,0
Female,16,Standard,3,56,False,,Chantal,False,0.3333333333333333,0.0,0.0,0.0,0.0,910,0,0,0,0,0,0,0
Female,23,Standard,3,128,False,,No one,False,0.3333333333333333,2.0,0.5,0.0,0.5,753,0,0,0,0,0,0,0
Male,35,Standard,1,174,True,berry_boost,No one,False,0.0,0.0,0.0,0.0,0.0,979,1,0,0,0,0,0,0
Female,27,Premium,2,112,True,coconut_pineapple,No one,False,0.0,0.0,0.0,0.0,0.0,1108,0,0,1,0,0,0,0
Female,47,Premium,2,69,True,"berry_boost, black_currant",Chantal,True,0.5,2.0,0.0,0.0,0.5,909,1,1,0,0,0,0,69
Male,45,Standard,1,87,False,,Jeffrey,True,0.0,0.0,0.0,0.0,0.0,1163,0,0,0,0,0,0,87
Female,27,Premium,1,85,False,,No one,False,0.0,0.0,0.0,0.0,0.0,857,0,0,0,0,0,0,0
Male,19,Standard,3,176,False,,Jeffrey,False,0.3333333333333333,3.0,0.0,0.3333333333333333,0.3333333333333333,776,0,0,0,0,0,0,0
Male,36,Standard,1,62,True,"lemon, passion_fruit",Mike,True,1.0,1.0,0.0,1.0,0.0,716,0,0,0,1,0,1,62
Male,23,Standard,3,127,False,,No one,False,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1142,0,0,0,0,0,0,0
Male,25,Premium,1,33,True,orange,Hanna,False,1.0,2.0,0.5,0.5,0.0,870,0,0,0,0,1,0,0
Female,23,Standard,3,30,True,passion_fruit,No one,False,0.0,2.0,0.5,0.5,0.0,763,0,0,0,0,0,1,0
Female,21,Standard,1,84,True,passion_fruit,No one,False,0.0,0.0,0.0,0.0,0.0,509,0,0,0,0,0,1,0
Female,48,Premium,1,137,False,,Chantal,False,0.0,1.0,0.0,0.0,1.0,884,0,0,0,0,0,0,0
Male,26,Standard,4,147,True,black_currant,No one,False,0.0,0.0,0.0,0.0,0.0,524,0,1,0,0,0,0,0
Male,17,Standard,2,93,False,,No one,False,0.0,2.0,0.0,1.0,0.0,504,0,0,0,0,0,0,0
Male,13,Standard,2,135,True,"orange, coconut_pineapple",No one,False,0.5,1.0,0.0,1.0,0.0,634,0,0,1,0,1,0,0
Female,33,Standard,3,149,True,"berry_boost, orange",No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,1170,1,0,0,0,1,0,149
Female,31,Premium,4,143,True,passion_fruit,No one,False,0.0,0.0,0.0,0.0,0.0,1233,0,0,0,0,0,1,0
Female,24,Standard,2,30,False,,No one,True,0.0,1.0,1.0,0.0,0.0,1225,0,0,0,0,0,0,30
Female,30,Premium,1,168,False,,Chantal,True,0.0,0.0,0.0,0.0,0.0,1079,0,0,0,0,0,0,168
Female,15,Standard,2,161,False,,No one,False,0.5,1.0,0.0,1.0,0.0,860,0,0,0,0,0,0,0
Female,27,Premium,5,42,False,,No one,False,0.2,0.0,0.0,0.0,0.0,1102,0,0,0,0,0,0,0
Male,16,Standard,4,31,True,passion_fruit,Mike,False,0.5,3.0,1.0,0.0,0.0,823,0,0,0,0,0,1,0
Female,34,Premium,3,129,True,passion_fruit,Chantal,True,0.0,0.0,0.0,0.0,0.0,675,0,0,0,0,0,1,129
Female,26,Standard,3,132,True,berry_boost,No one,True,0.3333333333333333,1.0,0.0,0.0,1.0,507,1,0,0,0,0,0,132
Male,20,Premium,2,83,False,,No one,False,0.0,0.0,0.0,0.0,0.0,530,0,0,0,0,0,0,0
Female,45,Premium,3,58,True,"coconut_pineapple, orange",No one,True,0.3333333333333333,2.0,0.0,1.0,0.0,1199,0,0,1,0,1,0,58
Male,31,Premium,2,173,False,,Mike,True,0.0,1.0,0.0,1.0,0.0,891,0,0,0,0,0,0,173
Male,48,Premium,4,149,False,,Chantal,False,0.25,1.0,0.0,1.0,0.0,964,0,0,0,0,0,0,0
Female,39,Premium,4,105,False,,No one,False,0.0,0.0,0.0,0.0,0.0,1138,0,0,0,0,0,0,0
Male,28,Standard,5,120,True,lemon,No one,False,0.2,0.0,0.0,0.0,0.0,893,0,0,0,1,0,0,0
Male,18,Premium,3,163,False,,Jeffrey,False,0.3333333333333333,2.0,0.5,0.5,0.0,1066,0,0,0,0,0,0,0
Male,36,Premium,3,134,False,,No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,965,0,0,0,0,0,0,134
Female,26,Standard,3,74,False,,Chantal,False,0.6666666666666666,1.0,0.0,1.0,0.0,622,0,0,0,0,0,0,0
Male,44,Premium,2,107,True,orange,Jeffrey,True,0.5,0.0,0.0,0.0,0.0,490,0,0,0,0,1,0,107
Male,12,Premium,1,138,False,,No one,False,0.0,2.0,0.5,0.5,0.0,1028,0,0,0,0,0,0,0
Male,24,Standard,1,175,False,,Hanna,True,0.0,2.0,0.0,0.5,0.5,538,0,0,0,0,0,0,175
Male,48,Premium,2,79,False,,No one,False,0.0,0.0,0.0,0.0,0.0,1019,0,0,0,0,0,0,0
Female,13,Premium,1,60,False,,No one,True,1.0,2.0,0.0,1.0,0.0,715,0,0,0,0,0,0,60
Female,29,Standard,2,118,True,coconut_pineapple,Jeffrey,True,0.0,0.0,0.0,0.0,0.0,885,0,0,1,0,0,0,118
Female,12,Premium,2,101,False,,Hanna,False,0.0,2.0,0.5,0.0,0.5,589,0,0,0,0,0,0,0
Female,37,Premium,1,49,True,passion_fruit,No one,False,0.0,3.0,0.6666666666666666,0.0,0.3333333333333333,926,0,0,0,0,0,1,0
Female,20,Standard,1,88,True,"berry_boost, passion_fruit",Hanna,True,0.0,0.0,0.0,0.0,0.0,535,1,0,0,0,0,1,88
Male,22,Standard,2,83,True,lemon,No one,False,0.5,0.0,0.0,0.0,0.0,979,0,0,0,1,0,0,0
Female,13,Standard,2,56,True,"berry_boost, passion_fruit",No one,False,0.5,1.0,0.0,0.0,1.0,996,1,0,0,0,0,1,0
Male,35,Premium,1,58,False,,Jeffrey,True,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,987,0,0,0,0,0,0,58
Female,18,Premium,1,35,True,lemon,Jeffrey,False,1.0,0.0,0.0,0.0,0.0,1081,0,0,0,1,0,0,0
Female,36,Standard,2,118,False,,Mike,False,0.5,0.0,0.0,0.0,0.0,938,0,0,0,0,0,0,0
Female,37,Standard,1,38,False,,No one,False,1.0,1.0,1.0,0.0,0.0,955,0,0,0,0,0,0,0
Male,37,Standard,3,125,False,,No one,False,0.0,3.0,0.0,0.6666666666666666,0.3333333333333333,1103,0,0,0,0,0,0,0
Female,46,Premium,3,115,False,,Jeffrey,True,0.3333333333333333,2.0,0.0,0.5,0.0,1095,0,0,0,0,0,0,115
Male,39,Premium,4,116,True,"passion_fruit, orange",No one,False,0.25,1.0,0.0,1.0,0.0,1162,0,0,0,0,1,1,0
Female,39,Standard,2,116,False,,No one,True,0.0,0.0,0.0,0.0,0.0,632,0,0,0,0,0,0,116
Female,37,Standard,1,80,True,coconut_pineapple,No one,True,0.0,2.0,0.0,0.0,0.5,636,0,0,1,0,0,0,80
Male,48,Standard,3,53,True,passion_fruit,Hanna,True,0.0,0.0,0.0,0.0,0.0,932,0,0,0,0,0,1,53
Female,46,Premium,2,83,False,,No one,True,0.0,0.0,0.0,0.0,0.0,1074,0,0,0,0,0,0,83
Female,45,Standard,2,140,False,,Hanna,True,0.0,0.0,0.0,0.0,0.0,936,0,0,0,0,0,0,140
Female,43,Premium,5,81,True,"black_currant, orange",No one,True,0.4,2.0,0.5,0.5,0.0,800,0,1,0,0,1,0,81
Female,38,Standard,1,151,True,black_currant,No one,False,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,772,0,1,0,0,0,0,0
Female,16,Premium,5,87,False,,Jeffrey,True,0.2,0.0,0.0,0.0,0.0,1119,0,0,0,0,0,0,87
Female,17,Standard,2,148,False,,No one,True,0.5,0.0,0.0,0.0,0.0,1019,0,0,0,0,0,0,148
Male,42,Standard,1,86,False,,No one,False,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,772,0,0,0,0,0,0,0
Female,33,Standard,2,176,False,,Hanna,True,0.0,0.0,0.0,0.0,0.0,596,0,0,0,0,0,0,176
Female,44,Premium,4,166,True,"black_currant, berry_boost",No one,True,0.0,1.0,0.0,1.0,0.0,1149,1,1,0,0,0,0,166
Female,35,Premium,5,180,False,,No one,True,0.4,0.0,0.0,0.0,0.0,641,0,0,0,0,0,0,180
Male,31,Premium,2,84,True,black_currant,Hanna,False,0.0,2.0,0.5,0.0,0.5,1228,0,1,0,0,0,0,0
Male,40,Standard,1,74,True,"lemon, black_currant",No one,True,0.0,0.0,0.0,0.0,0.0,1110,0,1,0,1,0,0,74
Female,49,Premium,2,77,True,berry_boost,Hanna,False,0.0,0.0,0.0,0.0,0.0,611,1,0,0,0,0,0,0
Female,16,Standard,5,41,True,passion_fruit,No one,True,0.4,2.0,1.0,0.0,0.0,1024,0,0,0,0,0,1,41
Male,27,Premium,3,141,False,,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,1096,0,0,0,0,0,0,0
Female,49,Premium,2,82,True,berry_boost,Chantal,False,0.5,0.0,0.0,0.0,0.0,1170,1,0,0,0,0,0,0
Female,33,Premium,1,38,False,,Hanna,False,1.0,0.0,0.0,0.0,0.0,989,0,0,0,0,0,0,0
Male,16,Premium,2,72,True,"lemon, orange",Chantal,False,0.0,3.0,1.0,0.0,0.0,760,0,0,0,1,1,0,0
Female,21,Standard,2,115,True,"black_currant, coconut_pineapple",Mike,True,0.0,0.0,0.0,0.0,0.0,626,0,1,1,0,0,0,115
Male,41,Premium,5,115,False,,No one,True,0.4,0.0,0.0,0.0,0.0,1235,0,0,0,0,0,0,115
Male,35,Premium,2,154,False,,Hanna,True,0.5,0.0,0.0,0.0,0.0,1190,0,0,0,0,0,0,154
Male,18,Standard,3,54,True,lemon,No one,False,0.3333333333333333,3.0,0.6666666666666666,0.0,0.0,970,0,0,0,1,0,0,0
Male,49,Premium,3,160,True,orange,No one,True,0.6666666666666666,0.0,0.0,0.0,0.0,925,0,0,0,0,1,0,160
Female,44,Premium,2,114,False,,No one,False,0.5,1.0,0.0,1.0,0.0,881,0,0,0,0,0,0,0
Female,30,Standard,1,148,False,,No one,True,0.0,0.0,0.0,0.0,0.0,994,0,0,0,0,0,0,148
Male,28,Standard,3,81,False,,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,648,0,0,0,0,0,0,0
Female,26,Premium,2,63,False,,Chantal,True,0.5,1.0,0.0,1.0,0.0,1245,0,0,0,0,0,0,63
Male,32,Standard,3,53,True,coconut_pineapple,No one,False,0.0,0.0,0.0,0.0,0.0,493,0,0,1,0,0,0,0
Male,26,Premium,5,101,False,,No one,True,0.4,1.0,1.0,0.0,0.0,957,0,0,0,0,0,0,101
Male,19,Premium,3,52,False,,Hanna,True,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,502,0,0,0,0,0,0,52
Male,15,Standard,4,108,True,"coconut_pineapple, lemon",No one,True,0.5,0.0,0.0,0.0,0.0,846,0,0,1,1,0,0,108
Male,31,Standard,2,73,False,,Chantal,True,0.0,2.0,0.0,1.0,0.0,591,0,0,0,0,0,0,73
Male,39,Standard,5,128,False,,Jeffrey,True,0.2,1.0,1.0,0.0,0.0,770,0,0,0,0,0,0,128
Female,43,Standard,3,103,False,,Mike,False,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,617,0,0,0,0,0,0,0
Female,26,Standard,5,92,True,orange,Chantal,True,0.2,0.0,0.0,0.0,0.0,1191,0,0,0,0,1,0,92
Male,15,Standard,1,149,True,lemon,Hanna,True,0.0,1.0,0.0,1.0,0.0,481,0,0,0,1,0,0,149
Male,33,Standard,2,123,True,"orange, berry_boost",Hanna,False,0.5,2.0,0.5,0.5,0.0,1026,1,0,0,0,1,0,0
Male,46,Premium,5,83,True,"orange, black_currant",Hanna,True,0.2,0.0,0.0,0.0,0.0,1246,0,1,0,0,1,0,83
Male,48,Premium,1,79,True,orange,Mike,False,0.0,0.0,0.0,0.0,0.0,1132,0,0,0,0,1,0,0
Female,14,Standard,2,171,False,,Mike,False,0.0,3.0,0.0,0.0,0.6666666666666666,561,0,0,0,0,0,0,0
Male,38,Standard,5,141,True,berry_boost,Jeffrey,False,0.4,0.0,0.0,0.0,0.0,515,1,0,0,0,0,0,0
Male,44,Premium,3,169,False,,Jeffrey,False,0.3333333333333333,0.0,0.0,0.0,0.0,1180,0,0,0,0,0,0,0
Female,39,Standard,2,32,True,"passion_fruit, berry_boost",Mike,False,0.5,0.0,0.0,0.0,0.0,730,1,0,0,0,0,1,0
Male,49,Standard,2,124,True,"passion_fruit, orange",No one,False,0.5,0.0,0.0,0.0,0.0,941,0,0,0,0,1,1,0
Male,17,Standard,3,138,False,,No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,924,0,0,0,0,0,0,138
Female,35,Standard,2,179,False,,Jeffrey,True,0.0,0.0,0.0,0.0,0.0,1122,0,0,0,0,0,0,179
Male,45,Standard,3,174,False,,No one,True,0.3333333333333333,1.0,1.0,0.0,0.0,1062,0,0,0,0,0,0,174
Male,29,Standard,3,90,False,,Hanna,False,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1239,0,0,0,0,0,0,0
Female,42,Premium,3,60,True,coconut_pineapple,Mike,False,0.3333333333333333,0.0,0.0,0.0,0.0,980,0,0,1,0,0,0,0
Female,18,Standard,3,127,False,,No one,False,0.3333333333333333,3.0,0.3333333333333333,0.0,0.3333333333333333,526,0,0,0,0,0,0,0
Female,36,Standard,3,103,False,,No one,True,0.0,3.0,0.3333333333333333,0.0,0.3333333333333333,1053,0,0,0,0,0,0,103
Female,34,Standard,2,127,True,passion_fruit,No one,True,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,843,0,0,0,0,0,1,127
Female,36,Premium,1,103,True,"passion_fruit, berry_boost",Chantal,False,0.0,2.0,0.0,0.0,1.0,889,1,0,0,0,0,1,0
Female,45,Standard,3,132,False,,No one,False,0.3333333333333333,0.0,0.0,0.0,0.0,822,0,0,0,0,0,0,0
Male,43,Standard,5,44,False,,Mike,True,0.4,3.0,0.0,0.6666666666666666,0.3333333333333333,1052,0,0,0,0,0,0,44
Male,16,Premium,3,129,True,coconut_pineapple,No one,True,0.3333333333333333,0.0,0.0,0.0,0.0,577,0,0,1,0,0,0,129
Male,39,Premium,3,172,True,"orange, berry_boost",No one,False,0.0,0.0,0.0,0.0,0.0,1087,1,0,0,0,1,0,0
Male,37,Standard,2,40,True,berry_boost,No one,False,0.0,0.0,0.0,0.0,0.0,690,1,0,0,0,0,0,0
Male,24,Standard,4,66,False,,Chantal,False,0.5,0.0,0.0,0.0,0.0,928,0,0,0,0,0,0,0
Male,37,Premium,3,143,False,,Jeffrey,False,0.0,0.0,0.0,0.0,0.0,1235,0,0,0,0,0,0,0
Male,48,Premium,3,41,False,,Jeffrey,False,0.3333333333333333,0.0,0.0,0.0,0.0,869,0,0,0,0,0,0,0
Female,24,Standard,2,32,True,passion_fruit,No one,False,0.0,1.0,1.0,0.0,0.0,626,0,0,0,0,0,1,0
Male,41,Standard,1,93,True,lemon,No one,True,0.0,0.0,0.0,0.0,0.0,652,0,0,0,1,0,0,93
Female,48,Premium,3,56,True,"coconut_pineapple, black_currant",Hanna,False,0.3333333333333333,2.0,0.0,0.5,0.5,930,0,1,1,0,0,0,0
Female,13,Premium,2,51,True,"passion_fruit, lemon",Jeffrey,False,1.0,2.0,0.5,0.0,0.5,505,0,0,0,1,0,1,0
Male,43,Premium,3,67,False,,No one,False,0.0,0.0,0.0,0.0,0.0,519,0,0,0,0,0,0,0
Female,22,Premium,4,170,True,"berry_boost, coconut_pineapple",Hanna,False,0.0,0.0,0.0,0.0,0.0,1168,1,0,1,0,0,0,0
Male,21,Standard,5,155,False,,No one,True,0.4,2.0,0.5,0.0,0.0,1017,0,0,0,0,0,0,155
Female,29,Premium,2,110,True,black_currant,Chantal,False,0.5,2.0,0.5,0.0,0.0,1200,0,1,0,0,0,0,0
Male,39,Standard,2,75,False,,Mike,False,1.0,0.0,0.0,0.0,0.0,1013,0,0,0,0,0,0,0
Male,17,Standard,3,82,False,,Chantal,True,0.3333333333333333,0.0,0.0,0.0,0.0,662,0,0,0,0,0,0,82
Male,21,Standard,5,92,True,"orange, black_currant",Chantal,True,0.4,0.0,0.0,0.0,0.0,869,0,1,0,0,1,0,92
Female,28,Standard,3,150,False,,Hanna,False,0.3333333333333333,0.0,0.0,0.0,0.0,530,0,0,0,0,0,0,0
Male,37,Premium,1,85,False,,No one,True,1.0,2.0,0.5,0.0,0.0,736,0,0,0,0,0,0,85
Female,27,Premium,5,71,False,,No one,False,0.2,1.0,1.0,0.0,0.0,882,0,0,0,0,0,0,0
Female,24,Premium,1,100,False,,Mike,True,1.0,0.0,0.0,0.0,0.0,1011,0,0,0,0,0,0,100
Female,18,Premium,1,150,True,lemon,Hanna,True,0.0,0.0,0.0,0.0,0.0,553,0,0,0,1,0,0,150
Female,26,Standard,3,149,True,"passion_fruit, berry_boost",Mike,False,0.3333333333333333,2.0,0.0,1.0,0.0,804,1,0,0,0,0,1,0
