Age,visit_per_week,weekend_ratio,avg_time_in_gym,num_classes_attended,ratio_cardio,ratio_strength,ratio_mind_body,sauna_session_impact,gender,abonoment_type,name_personal_trainer,uses_sauna,drink_abo,berry_boost,black_currant,coconut_pineapple,lemon,orange,passion_fruit,Gym_Cluster
46,3,0.3333333333333333,72,0.0,0.0,0.0,0.0,0,Male,Standard,Jeffrey,False,False,0,0,0,0,0,0,1
28,4,0.25,95,0.0,0.0,0.0,0.0,0,Female,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
15,2,0.0,175,2.0,0.0,0.5,0.5,175,Male,Premium,No one,True,True,0,1,0,0,1,0,0
25,2,0.0,176,0.0,0.0,0.0,0.0,176,Male,Premium,No one,True,True,0,0,0,1,0,0,1
18,2,0.0,164,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
38,4,0.0,107,3.0,0.3333333333333333,0.3333333333333333,0.0,107,Female,Premium,Hanna,True,False,0,0,0,0,0,0,0
22,4,0.25,75,0.0,0.0,0.0,0.0,75,Female,Standard,No one,True,True,0,0,0,0,1,0,1
44,3,0.3333333333333333,43,0.0,0.0,0.0,0.0,43,Female,Premium,Jeffrey,True,True,1,0,0,0,0,0,1
14,5,0.4,103,2.0,0.5,0.0,0.5,103,Male,Premium,Mike,True,False,0,0,0,0,0,0,0
41,3,0.6666666666666666,103,0.0,0.0,0.0,0.0,103,Female,Premium,Chantal,True,False,0,0,0,0,0,0,1
34,2,0.5,55,1.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
26,1,0.0,84,1.0,0.0,0.0,1.0,84,Male,Premium,Chantal,True,True,0,1,0,0,1,0,0
48,1,0.0,75,0.0,0.0,0.0,0.0,75,Female,Standard,Chantal,True,True,0,0,0,1,0,0,1
45,1,0.0,71,2.0,0.5,0.0,0.0,71,Male,Standard,No one,True,True,0,0,0,1,1,0,0
20,4,0.25,129,2.0,1.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,0
33,3,0.6666666666666666,92,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Male,Standard,Jeffrey,False,True,0,0,0,0,1,0,0
23,2,0.5,106,0.0,0.0,0.0,0.0,106,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
23,2,0.0,140,2.0,0.0,1.0,0.0,140,Male,Standard,Mike,True,True,0,0,0,0,1,0,2
22,1,0.0,54,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,1,0,0,0,0,0,1
43,3,0.0,39,0.0,0.0,0.0,0.0,39,Female,Standard,Mike,True,False,0,0,0,0,0,0,1
14,2,0.5,141,0.0,0.0,0.0,0.0,141,Male,Premium,Chantal,True,True,1,0,0,0,0,0,1
24,2,0.5,177,3.0,0.6666666666666666,0.0,0.0,177,Male,Premium,No one,True,False,0,0,0,0,0,0,0
45,1,1.0,154,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,1,0,0,0,0,0,1
19,2,0.0,126,1.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,0,0,0,0,1,1
26,3,0.0,139,2.0,0.0,0.5,0.5,139,Female,Premium,Mike,True,True,0,1,1,0,0,0,0
28,2,0.0,74,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,0,1,1,1
45,1,0.0,95,1.0,0.0,0.0,1.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
49,3,0.3333333333333333,53,1.0,0.0,0.0,1.0,53,Male,Standard,Mike,True,True,0,0,1,0,1,0,0
26,2,0.5,153,3.0,0.0,0.3333333333333333,0.3333333333333333,153,Female,Standard,Chantal,True,False,0,0,0,0,0,0,0
43,5,0.2,180,0.0,0.0,0.0,0.0,0,Male,Premium,Mike,False,False,0,0,0,0,0,0,1
33,2,0.5,139,0.0,0.0,0.0,0.0,0,Male,Premium,Mike,False,True,1,0,0,0,0,0,1
28,3,0.3333333333333333,60,0.0,0.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,1
49,1,0.0,155,1.0,1.0,0.0,0.0,0,Female,Premium,Jeffrey,False,False,0,0,0,0,0,0,0
16,2,0.0,69,0.0,0.0,0.0,0.0,69,Male,Standard,No one,True,False,0,0,0,0,0,0,1
39,2,0.0,145,2.0,0.0,0.5,0.5,0,Female,Standard,No one,False,True,0,1,0,0,0,0,0
12,3,0.3333333333333333,113,1.0,0.0,1.0,0.0,113,Female,Standard,No one,True,True,0,0,0,0,1,1,2
40,3,0.3333333333333333,54,0.0,0.0,0.0,0.0,54,Male,Standard,No one,True,True,0,0,0,1,0,1,1
44,1,1.0,67,0.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,True,0,0,1,0,0,0,1
12,2,1.0,129,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
43,4,0.25,63,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,63,Male,Premium,Jeffrey,True,True,0,0,0,0,1,0,0
29,3,0.3333333333333333,40,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Premium,No one,False,True,1,0,0,0,0,0,0
19,3,0.3333333333333333,60,0.0,0.0,0.0,0.0,60,Male,Standard,No one,True,True,0,0,1,1,0,0,1
19,2,0.5,63,3.0,0.6666666666666666,0.0,0.3333333333333333,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
13,1,0.0,30,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,0,0,1,0,0,1
16,3,0.3333333333333333,56,0.0,0.0,0.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,1
23,3,0.3333333333333333,128,2.0,0.5,0.0,0.5,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
35,1,0.0,174,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,1,0,0,0,0,0,1
27,2,0.0,112,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,1,0,0,0,1
47,2,0.5,69,2.0,0.0,0.0,0.5,69,Female,Premium,Chantal,True,True,1,1,0,0,0,0,0
45,1,0.0,87,0.0,0.0,0.0,0.0,87,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
27,1,0.0,85,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
19,3,0.3333333333333333,176,3.0,0.0,0.3333333333333333,0.3333333333333333,0,Male,Standard,Jeffrey,False,False,0,0,0,0,0,0,0
36,1,1.0,62,1.0,0.0,1.0,0.0,62,Male,Standard,Mike,True,True,0,0,0,1,0,1,2
23,3,0.3333333333333333,127,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
25,1,1.0,33,2.0,0.5,0.5,0.0,0,Male,Premium,Hanna,False,True,0,0,0,0,1,0,2
23,3,0.0,30,2.0,0.5,0.5,0.0,0,Female,Standard,No one,False,True,0,0,0,0,0,1,0
21,1,0.0,84,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,True,0,0,0,0,0,1,1
48,1,0.0,137,1.0,0.0,0.0,1.0,0,Female,Premium,Chantal,False,False,0,0,0,0,0,0,0
26,4,0.0,147,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,1,0,0,0,0,1
17,2,0.0,93,2.0,0.0,1.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,2
13,2,0.5,135,1.0,0.0,1.0,0.0,0,Male,Standard,No one,False,True,0,0,1,0,1,0,2
33,3,0.3333333333333333,149,0.0,0.0,0.0,0.0,149,Female,Standard,No one,True,True,1,0,0,0,1,0,1
31,4,0.0,143,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,True,0,0,0,0,0,1,1
24,2,0.0,30,1.0,1.0,0.0,0.0,30,Female,Standard,No one,True,False,0,0,0,0,0,0,0
30,1,0.0,168,0.0,0.0,0.0,0.0,168,Female,Premium,Chantal,True,False,0,0,0,0,0,0,1
15,2,0.5,161,1.0,0.0,1.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,2
27,5,0.2,42,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
16,4,0.5,31,3.0,1.0,0.0,0.0,0,Male,Standard,Mike,False,True,0,0,0,0,0,1,0
34,3,0.0,129,0.0,0.0,0.0,0.0,129,Female,Premium,Chantal,True,True,0,0,0,0,0,1,1
26,3,0.3333333333333333,132,1.0,0.0,0.0,1.0,132,Female,Standard,No one,True,True,1,0,0,0,0,0,0
20,2,0.0,83,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
45,3,0.3333333333333333,58,2.0,0.0,1.0,0.0,58,Female,Premium,No one,True,True,0,0,1,0,1,0,2
31,2,0.0,173,1.0,0.0,1.0,0.0,173,Male,Premium,Mike,True,False,0,0,0,0,0,0,2
48,4,0.25,149,1.0,0.0,1.0,0.0,0,Male,Premium,Chantal,False,False,0,0,0,0,0,0,2
39,4,0.0,105,0.0,0.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,1
28,5,0.2,120,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,1,0,0,1
18,3,0.3333333333333333,163,2.0,0.5,0.5,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,0
36,3,0.3333333333333333,134,0.0,0.0,0.0,0.0,134,Male,Premium,No one,True,False,0,0,0,0,0,0,1
26,3,0.6666666666666666,74,1.0,0.0,1.0,0.0,0,Female,Standard,Chantal,False,False,0,0,0,0,0,0,2
44,2,0.5,107,0.0,0.0,0.0,0.0,107,Male,Premium,Jeffrey,True,True,0,0,0,0,1,0,1
12,1,0.0,138,2.0,0.5,0.5,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
24,1,0.0,175,2.0,0.0,0.5,0.5,175,Male,Standard,Hanna,True,False,0,0,0,0,0,0,0
48,2,0.0,79,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
13,1,1.0,60,2.0,0.0,1.0,0.0,60,Female,Premium,No one,True,False,0,0,0,0,0,0,2
29,2,0.0,118,0.0,0.0,0.0,0.0,118,Female,Standard,Jeffrey,True,True,0,0,1,0,0,0,1
12,2,0.0,101,2.0,0.5,0.0,0.5,0,Female,Premium,Hanna,False,False,0,0,0,0,0,0,0
37,1,0.0,49,3.0,0.6666666666666666,0.0,0.3333333333333333,0,Female,Premium,No one,False,True,0,0,0,0,0,1,0
20,1,0.0,88,0.0,0.0,0.0,0.0,88,Female,Standard,Hanna,True,True,1,0,0,0,0,1,1
22,2,0.5,83,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,1,0,0,1
13,2,0.5,56,1.0,0.0,0.0,1.0,0,Female,Standard,No one,False,True,1,0,0,0,0,1,0
35,1,0.0,58,3.0,0.6666666666666666,0.3333333333333333,0.0,58,Male,Premium,Jeffrey,True,False,0,0,0,0,0,0,0
18,1,1.0,35,0.0,0.0,0.0,0.0,0,Female,Premium,Jeffrey,False,True,0,0,0,1,0,0,1
36,2,0.5,118,0.0,0.0,0.0,0.0,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,1
37,1,1.0,38,1.0,1.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
37,3,0.0,125,3.0,0.0,0.6666666666666666,0.3333333333333333,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
46,3,0.3333333333333333,115,2.0,0.0,0.5,0.0,115,Female,Premium,Jeffrey,True,False,0,0,0,0,0,0,0
39,4,0.25,116,1.0,0.0,1.0,0.0,0,Male,Premium,No one,False,True,0,0,0,0,1,1,2
39,2,0.0,116,0.0,0.0,0.0,0.0,116,Female,Standard,No one,True,False,0,0,0,0,0,0,1
37,1,0.0,80,2.0,0.0,0.0,0.5,80,Female,Standard,No one,True,True,0,0,1,0,0,0,0
48,3,0.0,53,0.0,0.0,0.0,0.0,53,Male,Standard,Hanna,True,True,0,0,0,0,0,1,1
46,2,0.0,83,0.0,0.0,0.0,0.0,83,Female,Premium,No one,True,False,0,0,0,0,0,0,1
45,2,0.0,140,0.0,0.0,0.0,0.0,140,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
43,5,0.4,81,2.0,0.5,0.5,0.0,81,Female,Premium,No one,True,True,0,1,0,0,1,0,0
38,1,0.0,151,3.0,0.0,0.3333333333333333,0.6666666666666666,0,Female,Standard,No one,False,True,0,1,0,0,0,0,0
16,5,0.2,87,0.0,0.0,0.0,0.0,87,Female,Premium,Jeffrey,True,False,0,0,0,0,0,0,1
17,2,0.5,148,0.0,0.0,0.0,0.0,148,Female,Standard,No one,True,False,0,0,0,0,0,0,1
42,1,0.0,86,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
33,2,0.0,176,0.0,0.0,0.0,0.0,176,Female,Standard,Hanna,True,False,0,0,0,0,0,0,1
44,4,0.0,166,1.0,0.0,1.0,0.0,166,Female,Premium,No one,True,True,1,1,0,0,0,0,2
35,5,0.4,180,0.0,0.0,0.0,0.0,180,Female,Premium,No one,True,False,0,0,0,0,0,0,1
31,2,0.0,84,2.0,0.5,0.0,0.5,0,Male,Premium,Hanna,False,True,0,1,0,0,0,0,0
40,1,0.0,74,0.0,0.0,0.0,0.0,74,Male,Standard,No one,True,True,0,1,0,1,0,0,1
49,2,0.0,77,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,True,1,0,0,0,0,0,1
16,5,0.4,41,2.0,1.0,0.0,0.0,41,Female,Standard,No one,True,True,0,0,0,0,0,1,0
27,3,0.3333333333333333,141,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
49,2,0.5,82,0.0,0.0,0.0,0.0,0,Female,Premium,Chantal,False,True,1,0,0,0,0,0,1
33,1,1.0,38,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,False,0,0,0,0,0,0,1
16,2,0.0,72,3.0,1.0,0.0,0.0,0,Male,Premium,Chantal,False,True,0,0,0,1,1,0,0
21,2,0.0,115,0.0,0.0,0.0,0.0,115,Female,Standard,Mike,True,True,0,1,1,0,0,0,1
41,5,0.4,115,0.0,0.0,0.0,0.0,115,Male,Premium,No one,True,False,0,0,0,0,0,0,1
35,2,0.5,154,0.0,0.0,0.0,0.0,154,Male,Premium,Hanna,True,False,0,0,0,0,0,0,1
18,3,0.3333333333333333,54,3.0,0.6666666666666666,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,1,0,0,0
49,3,0.6666666666666666,160,0.0,0.0,0.0,0.0,160,Male,Premium,No one,True,True,0,0,0,0,1,0,1
44,2,0.5,114,1.0,0.0,1.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,2
30,1,0.0,148,0.0,0.0,0.0,0.0,148,Female,Standard,No one,True,False,0,0,0,0,0,0,1
28,3,0.3333333333333333,81,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,1
26,2,0.5,63,1.0,0.0,1.0,0.0,63,Female,Premium,Chantal,True,False,0,0,0,0,0,0,2
32,3,0.0,53,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,1,0,0,0,1
26,5,0.4,101,1.0,1.0,0.0,0.0,101,Male,Premium,No one,True,False,0,0,0,0,0,0,0
19,3,0.3333333333333333,52,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,52,Male,Premium,Hanna,True,False,0,0,0,0,0,0,0
15,4,0.5,108,0.0,0.0,0.0,0.0,108,Male,Standard,No one,True,True,0,0,1,1,0,0,1
31,2,0.0,73,2.0,0.0,1.0,0.0,73,Male,Standard,Chantal,True,False,0,0,0,0,0,0,2
39,5,0.2,128,1.0,1.0,0.0,0.0,128,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,0
43,3,0.6666666666666666,103,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,0
26,5,0.2,92,0.0,0.0,0.0,0.0,92,Female,Standard,Chantal,True,True,0,0,0,0,1,0,1
15,1,0.0,149,1.0,0.0,1.0,0.0,149,Male,Standard,Hanna,True,True,0,0,0,1,0,0,2
33,2,0.5,123,2.0,0.5,0.5,0.0,0,Male,Standard,Hanna,False,True,1,0,0,0,1,0,0
46,5,0.2,83,0.0,0.0,0.0,0.0,83,Male,Premium,Hanna,True,True,0,1,0,0,1,0,1
48,1,0.0,79,0.0,0.0,0.0,0.0,0,Male,Premium,Mike,False,True,0,0,0,0,1,0,1
14,2,0.0,171,3.0,0.0,0.0,0.6666666666666666,0,Female,Standard,Mike,False,False,0,0,0,0,0,0,0
38,5,0.4,141,0.0,0.0,0.0,0.0,0,Male,Standard,Jeffrey,False,True,1,0,0,0,0,0,1
44,3,0.3333333333333333,169,0.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
39,2,0.5,32,0.0,0.0,0.0,0.0,0,Female,Standard,Mike,False,True,1,0,0,0,0,1,1
49,2,0.5,124,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,0,0,0,0,1,1,1
17,3,0.3333333333333333,138,0.0,0.0,0.0,0.0,138,Male,Standard,No one,True,False,0,0,0,0,0,0,1
35,2,0.0,179,0.0,0.0,0.0,0.0,179,Female,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
45,3,0.3333333333333333,174,1.0,1.0,0.0,0.0,174,Male,Standard,No one,True,False,0,0,0,0,0,0,0
29,3,0.0,90,3.0,0.6666666666666666,0.3333333333333333,0.0,0,Male,Standard,Hanna,False,False,0,0,0,0,0,0,0
42,3,0.3333333333333333,60,0.0,0.0,0.0,0.0,0,Female,Premium,Mike,False,True,0,0,1,0,0,0,1
18,3,0.3333333333333333,127,3.0,0.3333333333333333,0.0,0.3333333333333333,0,Female,Standard,No one,False,False,0,0,0,0,0,0,0
36,3,0.0,103,3.0,0.3333333333333333,0.0,0.3333333333333333,103,Female,Standard,No one,True,False,0,0,0,0,0,0,0
34,2,0.0,127,3.0,0.0,0.3333333333333333,0.6666666666666666,127,Female,Standard,No one,True,True,0,0,0,0,0,1,0
36,1,0.0,103,2.0,0.0,0.0,1.0,0,Female,Premium,Chantal,False,True,1,0,0,0,0,1,0
45,3,0.3333333333333333,132,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
43,5,0.4,44,3.0,0.0,0.6666666666666666,0.3333333333333333,44,Male,Standard,Mike,True,False,0,0,0,0,0,0,0
16,3,0.3333333333333333,129,0.0,0.0,0.0,0.0,129,Male,Premium,No one,True,True,0,0,1,0,0,0,1
39,3,0.0,172,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,1,0,0,0,1,0,1
37,2,0.0,40,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,True,1,0,0,0,0,0,1
24,4,0.5,66,0.0,0.0,0.0,0.0,0,Male,Standard,Chantal,False,False,0,0,0,0,0,0,1
37,3,0.0,143,0.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
48,3,0.3333333333333333,41,0.0,0.0,0.0,0.0,0,Male,Premium,Jeffrey,False,False,0,0,0,0,0,0,1
24,2,0.0,32,1.0,1.0,0.0,0.0,0,Female,Standard,No one,False,True,0,0,0,0,0,1,0
41,1,0.0,93,0.0,0.0,0.0,0.0,93,Male,Standard,No one,True,True,0,0,0,1,0,0,1
48,3,0.3333333333333333,56,2.0,0.0,0.5,0.5,0,Female,Premium,Hanna,False,True,0,1,1,0,0,0,0
13,2,1.0,51,2.0,0.5,0.0,0.5,0,Female,Premium,Jeffrey,False,True,0,0,0,1,0,1,0
43,3,0.0,67,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
22,4,0.0,170,0.0,0.0,0.0,0.0,0,Female,Premium,Hanna,False,True,1,0,1,0,0,0,1
21,5,0.4,155,2.0,0.5,0.0,0.0,155,Male,Standard,No one,True,False,0,0,0,0,0,0,0
29,2,0.5,110,2.0,0.5,0.0,0.0,0,Female,Premium,Chantal,False,True,0,1,0,0,0,0,0
39,2,1.0,75,0.0,0.0,0.0,0.0,0,Male,Standard,Mike,False,False,0,0,0,0,0,0,1
17,3,0.3333333333333333,82,0.0,0.0,0.0,0.0,82,Male,Standard,Chantal,True,False,0,0,0,0,0,0,1
21,5,0.4,92,0.0,0.0,0.0,0.0,92,Male,Standard,Chantal,True,True,0,1,0,0,1,0,1
28,3,0.3333333333333333,150,0.0,0.0,0.0,0.0,0,Female,Standard,Hanna,False,False,0,0,0,0,0,0,1
37,1,1.0,85,2.0,0.5,0.0,0.0,85,Male,Premium,No one,True,False,0,0,0,0,0,0,0
27,5,0.2,71,1.0,1.0,0.0,0.0,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
24,1,1.0,100,0.0,0.0,0.0,0.0,100,Female,Premium,Mike,True,False,0,0,0,0,0,0,1
18,1,0.0,150,0.0,0.0,0.0,0.0,150,Female,Premium,Hanna,True,True,0,0,0,1,0,0,1
26,3,0.3333333333333333,149,2.0,0.0,1.0,0.0,0,Female,Standard,Mike,False,True,1,0,0,0,0,1,2
23,1,0.0,147,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,1
18,2,0.5,179,0.0,0.0,0.0,0.0,0,Female,Premium,Chantal,False,False,0,0,0,0,0,0,1
25,4,0.0,71,3.0,0.3333333333333333,0.6666666666666666,0.0,71,Female,Premium,No one,True,False,0,0,0,0,0,0,0
17,5,0.4,115,2.0,0.0,0.5,0.5,0,Female,Premium,No one,False,True,0,0,0,0,1,0,0
25,1,0.0,135,0.0,0.0,0.0,0.0,0,Female,Premium,Chantal,False,True,0,0,0,1,0,1,1
47,2,0.0,55,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,55,Female,Standard,Mike,True,True,1,0,0,0,1,0,0
25,2,0.0,37,2.0,0.5,0.0,0.0,37,Male,Premium,Jeffrey,True,False,0,0,0,0,0,0,0
14,5,0.4,136,2.0,0.5,0.0,0.0,136,Female,Premium,Chantal,True,True,0,0,1,0,0,0,0
14,3,0.0,59,1.0,0.0,0.0,1.0,59,Male,Premium,No one,True,True,0,0,0,1,0,0,0
49,3,0.3333333333333333,156,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,0,0,0,0,1,1
24,2,0.5,42,1.0,0.0,0.0,1.0,42,Male,Standard,No one,True,True,1,0,0,1,0,0,0
26,1,1.0,56,2.0,0.0,1.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,2
22,5,0.2,107,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
12,3,0.0,118,2.0,0.5,0.5,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,0
14,4,0.25,104,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,0,0,0,0,1,1
18,3,0.6666666666666666,139,0.0,0.0,0.0,0.0,0,Male,Premium,No one,False,False,0,0,0,0,0,0,1
26,3,0.3333333333333333,70,0.0,0.0,0.0,0.0,0,Male,Standard,No one,False,False,0,0,0,0,0,0,1
46,1,1.0,163,0.0,0.0,0.0,0.0,163,Male,Premium,No one,True,True,0,0,0,0,1,1,1
28,2,0.0,157,0.0,0.0,0.0,0.0,157,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
13,5,0.4,107,3.0,0.3333333333333333,0.0,0.6666666666666666,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
40,2,0.5,104,2.0,0.0,0.5,0.5,104,Male,Premium,No one,True,False,0,0,0,0,0,0,0
25,4,0.0,85,0.0,0.0,0.0,0.0,85,Male,Standard,No one,True,False,0,0,0,0,0,0,1
17,3,0.6666666666666666,107,0.0,0.0,0.0,0.0,107,Female,Standard,No one,True,False,0,0,0,0,0,0,1
47,2,0.5,153,0.0,0.0,0.0,0.0,153,Male,Premium,No one,True,False,0,0,0,0,0,0,1
14,3,0.6666666666666666,30,3.0,0.0,0.3333333333333333,0.3333333333333333,0,Male,Standard,No one,False,False,0,0,0,0,0,0,0
38,2,0.0,33,2.0,0.0,1.0,0.0,0,Male,Premium,Hanna,False,True,0,0,1,1,0,0,2
32,3,0.6666666666666666,136,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
13,1,0.0,37,0.0,0.0,0.0,0.0,37,Female,Standard,No one,True,True,0,0,1,0,0,0,1
41,1,0.0,53,1.0,0.0,1.0,0.0,0,Female,Standard,Chantal,False,True,0,1,1,0,0,0,2
19,2,0.0,167,1.0,0.0,0.0,1.0,0,Female,Premium,Mike,False,False,0,0,0,0,0,0,0
48,2,0.0,91,2.0,0.5,0.0,0.5,91,Male,Premium,No one,True,True,0,1,1,0,0,0,0
35,3,0.3333333333333333,149,1.0,0.0,0.0,1.0,149,Female,Standard,No one,True,True,1,0,0,0,0,0,0
39,5,0.2,58,1.0,1.0,0.0,0.0,58,Female,Standard,No one,True,True,0,0,0,1,0,0,0
23,4,0.5,32,3.0,0.6666666666666666,0.0,0.3333333333333333,0,Female,Premium,No one,False,False,0,0,0,0,0,0,0
39,3,0.3333333333333333,103,0.0,0.0,0.0,0.0,0,Male,Premium,Chantal,False,False,0,0,0,0,0,0,1
47,2,0.5,125,1.0,0.0,0.0,0.0,125,Male,Standard,Jeffrey,True,False,0,0,0,0,0,0,1
14,5,0.4,111,3.0,0.3333333333333333,0.0,0.6666666666666666,0,Female,Premium,No one,False,True,0,0,0,1,0,0,0
14,5,0.4,137,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,137,Male,Standard,No one,True,False,0,0,0,0,0,0,0
41,1,1.0,61,0.0,0.0,0.0,0.0,0,Female,Standard,No one,False,False,0,0,0,0,0,0,1
44,1,0.0,66,3.0,0.0,0.3333333333333333,0.6666666666666666,0,Female,Standard,Jeffrey,False,True,1,0,0,0,1,0,0
24,5,0.4,73,2.0,0.0,1.0,0.0,73,Female,Premium,No one,True,True,0,0,0,0,1,1,2
39,4,0.5,104,0.0,0.0,0.0,0.0,104,Female,Standard,Hanna,True,True,0,0,0,0,0,1,1
37,1,0.0,80,1.0,0.0,0.0,0.0,0,Male,Premium,No one,False,True,0,1,0,0,1,0,1
25,3,0.0,103,3.0,0.3333333333333333,0.0,0.3333333333333333,0,Male,Standard,Jeffrey,False,False,0,0,0,0,0,0,0
37,1,1.0,142,0.0,0.0,0.0,0.0,0,Female,Premium,Mike,False,True,0,1,0,0,0,0,1
34,3,0.3333333333333333,115,0.0,0.0,0.0,0.0,115,Male,Premium,Hanna,True,True,0,0,0,0,0,1,1
49,1,0.0,45,3.0,0.6666666666666666,0.3333333333333333,0.0,45,Male,Standard,No one,True,True,0,0,0,0,1,0,0
18,1,0.0,138,1.0,0.0,1.0,0.0,138,Female,Standard,No one,True,True,1,0,1,0,0,0,2
43,2,0.0,161,0.0,0.0,0.0,0.0,161,Male,Standard,Chantal,True,False,0,0,0,0,0,0,1
30,3,0.3333333333333333,91,0.0,0.0,0.0,0.0,91,Female,Premium,No one,True,True,0,0,0,0,1,0,1
29,3,0.6666666666666666,134,3.0,0.3333333333333333,0.3333333333333333,0.0,134,Male,Standard,No one,True,False,0,0,0,0,0,0,0
13,3,0.0,139,0.0,0.0,0.0,0.0,0,Male,Premium,Chantal,False,False,0,0,0,0,0,0,1
13,5,0.2,149,0.0,0.0,0.0,0.0,0,Female,Standard,Jeffrey,False,False,0,0,0,0,0,0,1
